Decade	Category	Commercial ID	Product Name	Description
1960	Retail (Fashion & Consumer Goods) & Services	tv_com_1960_55	Saling jacket of Caprolan nylon	This is a commercial for Saling Jacket, from the 1960s. This jacket is used as outerwear to provide comfort and protection.
1960	Retail (Fashion & Consumer Goods) & Services	tv_com_1960_56	Donmoor Shirts of Caprolan Nylon by Allied Chemical	This is a commercial for Donmoor Shirts of Caprolan Nylon by Allied Chemical, from the 1960s. This clothing product is a shirt for boys.
1960	Retail (Fashion & Consumer Goods) & Services	tv_com_1960_57	Hanes Stand-up Socks	This is a commercial for Hanes Plus 4 Stand-Up Nylon Socks by Allied Chemical, from the 1960s. This hosiery product is used as men's dress socks.
1960	Technology, Communication & Electronics	tv_com_1960_58	1969 Kodak instamatic Movie Camera	This is a commercial for the 1969 Kodak Instamatic Movie Camera, from the 1960s. This movie camera is used for recording moving images to capture personal events and memories.
1960	Personal, Public Transport & Travel	tv_com_1960_59	1968 United Airlines Come Fly with Me	This is a commercial for United Airlines Come Fly with Me, from the 1960s. This airline service is used for passenger air travel to transport people between destinations.
1960	Personal, Public Transport & Travel	tv_com_1960_60	1965 Eastern Airlines	This is a commercial for Eastern Airlines, from the 1960s. This airline service is used for passenger air travel to transport people between destinations.
1960	Health, Beauty & Personal Care	tv_com_1960_61	Vicks NyQuil Cold Medicine	This is a commercial for Vicks NyQuil Cold Medicine, from the 1960s. This cold medicine is used to relieve cold symptoms to provide comfort during illness.
1960	Health, Beauty & Personal Care	tv_com_1960_62	Micrin Oral Antiseptic	This is a commercial for Johnson & Johnson Micrin Oral Antiseptic Mouthwash and Gargle, from the 1960s. This mouthwash is used to clean the mouth and reduce oral bacteria to support oral hygiene.
1960	Household, Cleaning & Home Care	tv_com_1960_64	Baggies Plastic Bags	This is a commercial for Baggies Plastic Bags, from the 1960s. This food storage product is used to store and protect food to help maintain freshness.
1960	Food, Beverages & Nutrition	tv_com_1960_65	Gold Medal Flour	This is a commercial for Gold Medal Flour, from the 1960s. This flour product is used in baking and cooking to prepare food.
1960	Food, Beverages & Nutrition	tv_com_1960_66	Fritos Corn Chips	This is a commercial for Fritos Corn Chips, from the 1960s. This snack food is used for eating between meals to provide a savory snack.
1960	Retail (Fashion & Consumer Goods) & Services	tv_com_1960_67	Griffin Shoe Polish	This is a commercial for Griffin Shoe Polish, from the 1960s. This shoe polish featuring a built-in applicator is used to polish shoes with less mess.
1960	Personal, Public Transport & Travel	tv_com_1960_68	Jeep Vehicles	This is a commercial for Jeep Vehicles, from the 1960s. This automobile product is used for transportation to provide mobility.
1960	Household, Cleaning & Home Care	tv_com_1960_69	Kaiser Broiling Foil	This is a commercial for Kaiser Broiling Foil, from the 1960s. This kitchen product is used for cooking food.
1960	Retail (Fashion & Consumer Goods) & Services	tv_com_1960_70	Chesterfield King	This is a commercial for Chesterfield King, from the 1960s. This cigarette product is used for smoking.
1960	Retail (Fashion & Consumer Goods) & Services, Consumer Goods & Services	tv_com_1960_71	SSP Super Sonic Power cars by Kenner	This is a commercial for SSP cars, from the 1970s. These zip-strip toy cars are used for racing and stunts.
1960	Retail (Fashion & Consumer Goods) & Services, Consumer Goods & Services	tv_com_1960_72	The Wall Walker by Kenner	This is a commercial for The Wall Walker, from the 1960s. This sticky toy is used for throwing against flat surfaces to watch it crawl downward.
1960	Retail (Fashion & Consumer Goods) & Services	tv_com_1960_75	Camel Cigarettes	This is a commercial for Camel Cigarettes, from the 1960s. This cigarette product is used for smoking.
1960	Personal, Public Transport & Travel	tv_com_1960_76	Lion Oil Dealer	This is a commercial for Lion Oil Dealer, from the 1960s. This automotive service is used to lubricate vehicle components.
1960	Household, Cleaning & Home Care	tv_com_1960_77	Everflex Garden Hose by B.F. Goodrich	This is a commercial for Everflex Garden Hose, from the 1960s. This garden hose product is used to transport water for gardening and outdoor cleaning.
1960	Retail (Fashion & Consumer Goods) & Services	tv_com_1960_78	Bell System Service by C&P Telephone of West Virginia	This is a commercial for Bell System Service by C&P Telephone of West Virginia, from the 1960s. This telecommunications service is used to provide telephone communication.
1960	Household, Cleaning & Home Care	tv_com_1960_79	Derusto	This is a commercial for Derusto Rust-Preventive Paints, from the 1960s. This product is used to protect metal surfaces from rust and corrosion.
1960	Personal, Public Transport & Travel	tv_com_1960_80	Firestone Tires 	This is a commercial for Firestone Tires, from the 1960s. This product is used for providing traction and driving control.
1960	Retail (Fashion & Consumer Goods) & Services	tv_com_1960_81	Burlington Mid-lenght Socks	This is a commercial for Burlington Mid-Length Socks, from the 1960s. This hosiery product is used as footwear apparel to provide comfort and leg coverage.
1960	Retail (Fashion & Consumer Goods) & Services	tv_com_1960_82	Lee's Carpets	This is a commercial for Lee's Carpets, from the 1960s. This flooring product is used for covering floors to provide comfort and home interior decoration.
1960	Technology, Communication & Electronics	tv_com_1960_83	Polaroid Camera The Big Swinger	This is a commercial for The Big Swinger by Polaroid, from the 1960s. This instant camera is used for taking and developing black-and-white large photos on the spot.
1960	Retail (Fashion & Consumer Goods) & Services	tv_com_1960_84	Cheesecake Nylon Stockings by Cameo	This is a commercial for Cheesecake Nylon Stockings, from the 1960s. This women’s hosiery product is used as legwear.
1960	Household, Cleaning & Home Care	tv_com_1960_85	Teflon 2 Cookware	This is a commercial for Teflon 2 Cookware, from the 1960s. This cookware product is used for cooking food to prevent sticking in food preparation.
1960	Personal, Public Transport & Travel	tv_com_1960_86	Zerex Anti-leak Anti-freeze by DuPont	This is a commercial for Zerex Anti-Leak Anti-Freeze, from the 1960s. This automotive product is used to protect engine cooling systems and prevent leaks.
1960	Household, Cleaning & Home Care	tv_com_1960_87	Raid Flying Insect Killer	This is a commercial for Raid Flying Insect Killer, from the 1960s. This household insecticide is used to kill flying insects.
1960	Household, Cleaning & Home Care	tv_com_1960_88	Handi-Wrap	This is a commercial for Handi-Wrap from Dow Chemical Company, from the 1960s. This plastic wrap product is used for covering and preserving food to maintain freshness.
1960	Household, Cleaning & Home Care	tv_com_1960_90	Jubilee Waxes Furniture	This is a commercial for Jubilee Furniture Wax, from the 1960s. This cleaning product is used to polish and protect furniture surfaces.
1960	Household, Cleaning & Home Care	tv_com_1960_91	Klear Floor	This is a commercial for Klear Floor Wax, from the 1960s. This floor wax is used to polish floors to maintain shine and clean.
1960	Household, Cleaning & Home Care	tv_com_1960_92	Cold Power Laundry Detergent	This is a commercial for Cold Power Laundry Detergent, from the 1960s. This laundry detergent is used for washing clothes to remove dirt and stains.
1960	Household, Cleaning & Home Care	tv_com_1960_93	Hoover Portable Vacuum	This is a commercial for Hoover Portable Vacuum, from the 1960s. This portable vacuum cleaner is used for cleaning floors and surfaces to remove dust and dirt.
1960	Technology, Communication & Electronics	tv_com_1960_94	Zenith Stereo	This is a commercial for the Zenith Stereo, from the 1960s. This stereo system is used for playing vinyl records to provide home audio entertainment.
1960	Technology, Communication & Electronics	tv_com_1960_95	Wollensak 5280/ 5300 Stereo Tape Recorder	This is a commercial for the Wollensak 5280 / 5300 Stereo Reel-to-Reel Tape Recorder, from the 1960s. This audio recorder and playback system is used for recording and playing back magnetic tape audio.
1960	Retail (Fashion & Consumer Goods) & Services	tv_com_1960_96	Kenner Swingster	This is a commercial for the Swingster by Kenner, from the 1960s. This small portable phonograph is used for playing vinyl records to provide mobile audio entertainment.
1960	Technology, Communication & Electronics	tv_com_1960_97	RCA Transistor Portable Radio 	This is a commercial for the RCA Victor Transistor Portable Radio, from the 1960s. This portable radio is used for listening to audio broadcasts
1960	Technology, Communication & Electronics	tv_com_1960_98	Color 65 from Motorola	This is a commercial for Motorola Color 65 television, from the 1960s. This television set is used for watching broadcast programs in color to provide home entertainment.
1960	Technology, Communication & Electronics	tv_com_1960_99	Sylvania Blue Dot Flashcubes	This is a commercial for Sylvania Blue Dot Flashcubes, from the 1960s. This photographic accessory is used to provide flash lighting for cameras when taking pictures.
1960	Technology, Communication & Electronics	tv_com_1960_100	Underwood Olivetti Calculator	This is a commercial for Underwood Olivetti Calculator, from the 1960s. This calculator is used for performing mathematical calculations to assist in office and business work.
1960	Technology, Communication & Electronics	tv_com_1960_101	Princess Phone	This is a commercial for Princess Phone, from the 1960s. This telephone is used for voice communication in the home.
1960	Technology, Communication & Electronics	tv_com_1960_102	Southwestern Bell Customer Service	This is a commercial for Southwestern Bell Customer Service, from 1966. This telephone service is used to manage phone accounts and provide customer support.
1960	Technology, Communication & Electronics	tv_com_1960_103	Reverse Stereo Tape Cartridge System by 3M	This is a commercial for the Revere Stereo Tape Cartridge System, from 1963. This audio system is used for recording and playing back sound on tape cartridges.
1960	Technology, Communication & Electronics	tv_com_1960_105	Close and Play Phonograph by Kenner	This is a commercial for the Close 'N Play Phonograph by Kenner, from 1967. This children's record player is used for playing vinyl records.
1960	Technology, Communication & Electronics	tv_com_1960_106	RCA Victor Total Sound Stereo Cabinet	This is a commercial for the RCA Victor Total Sound Stereo Cabinet, from the 1960s. This stereo system is used for playing records and radio broadcasts in high fidelity.
1960	Personal, Public Transport & Travel	tv_com_1960_108	The Lark by Studebaker	This is a commercial for The Lark by Studebaker, from the 1960s. This compact automobile is used for personal and family transportation with increased interior space.
1960	Personal, Public Transport & Travel	tv_com_1960_109	American Oil Company Amoco Gasoline	This is a commercial for American Oil Company Amoco Gasoline, from the 1960s. This fuel product is used to power motor vehicles for transportation.
1960	Personal, Public Transport & Travel	tv_com_1960_110	Goodyear Double Eagle Tires	This is a commercial for Goodyear Double Eagle Tires, from the 1960s. This automotive tire allows continued driving after a flat tire.
1960	Personal, Public Transport & Travel	tv_com_1960_111	Volkswagen	This is a commercial for Volkswagen, from the 1960s. This automobile product is used for personal transportation.
1960	Personal, Public Transport & Travel	tv_com_1960_112	AMC Station Wagon Noah's Arch	This is a commercial for AMC Station Wagon Noah's Ark, from 1967. This automobile is used for personal transportation and carrying larger cargo.
1960	Personal, Public Transport & Travel	tv_com_1960_113	Oil Heat by the National Oil Fuel Institute	This is a commercial for Oil Heat by the National Oil Fuel Institute, from the 1960s. This heating service is used to provide home heating and hot water.
1960	Personal, Public Transport & Travel	tv_com_1960_114	Gulf Winter Tire	This is a commercial for Gulf Winter Tire, from 1966. This tire product is used on vehicles to provide traction in winter driving conditions.
1960	Personal, Public Transport & Travel	tv_com_1960_115	Chevy Impala	This is a commercial for Chevy Impala, from 1967. This passenger automobile is used for personal transportation and is showcased for its design.
1960	Retail (Fashion & Consumer Goods) & Services	tv_com_1960_116	Penny Brite Doll by Topper Toys	This is a commercial for Penny Brite Doll by Topper Toys, from the 1960s. This toy doll is used for children's play and entertainment.
1960	Health, Beauty & Personal Care	tv_com_1960_117	Ozon Fluid Net Hair Spray	This is a commercial for Ozon Fluid Net Hair Spray, from the 1960s. This hair styling product is used to hold hairstyles in place.
1960	Health, Beauty & Personal Care	tv_com_1960_118	Max Factor Fluid Hi-fi	This is a commercial for Max Factor Fluid Hi-Fi, from the 1960s. This cosmetic product is used for makeup application to improve appearance.
1960	Technology, Communication & Electronics	tv_com_1960_119	AT & T	This is a commercial for AT&T, from the 1960s. This telecommunication service is used for long-distance communication between people and machines.
1970	Food, Beverages & Nutrition	tv_com_1970_2	Pizza Hut	This is a commercial for Pizza Hut, from the 1970s. This restaurant product is used for serving pizza and other fast-food meals for dining.
1970	Health, Beauty & Personal Care	tv_com_1970_3	Head & Shoulders Dandruff	This is a commercial for Head & Shoulders Dandruff Shampoo, from the 1970s. This hair care product is used for washing hair to reduce dandruff.
1970	Technology, Communication & Electronics	tv_com_1970_4	Bell System Communication	This is a commercial for Bell System Communication, from the 1970s. This telecommunications service is used to manage and route long-distance telephone calls.
1970	Personal, Public Transport & Travel	tv_com_1970_5	Mercury Monarch Car by Lincoln-Mercure Division	This is a commercial for Mercury Monarch, from 1978. This automobile is used for personal transportation with a smooth ride.
1970	Health, Beauty & Personal Care	tv_com_1970_6	Camay Wildflower Fragrance	This is a commercial for Camay, from the 1970s. This beauty bar soap has a wildflower fragrance.
1970	Food, Beverages & Nutrition	tv_com_1970_7	Fazi-Battagllia White Wine	This is a commercial for Fazi-Battaglia White Wine, from the 1970s. This alcoholic beverage is used for drinking during meals or social occasions.
1970	Retail (Fashion & Consumer Goods) & Services	tv_com_1970_8	Fayva Leather Boots	This is a commercial for Fayva Leather Boots, from the 1970s. This footwear item is used for everyday wear and fashion.
1970	Retail (Fashion & Consumer Goods) & Services	tv_com_1970_9	Fox Polo Shirt by JCPenney	This is a commercial for Fox Polo Shirt by JCPenney, from the 1970s. This clothing product is used as casual apparel for everyday wear.
1970	Food, Beverages & Nutrition	tv_com_1970_10	Big Mac	This is a commercial for Big Mac, from the 1970s. This fast-food product is a hamburger sandwich for eating.
1970	Personal, Public Transport & Travel	tv_com_1970_11	Mazda Cars	This is a commercial for Mazda Cars, from the 1970s. This automobile is used for personal transportation.
1970	Food, Beverages & Nutrition	tv_com_1970_12	Nescafé Instant Coffee	This is a commercial for Nescafé, from the 1970s. This instant coffee is used for making a quick hot beverage.
1970	Food, Beverages & Nutrition	tv_com_1970_13	Nestle's Oatmeal ButterScotch Morsels	This is a commercial for Oatmeal Scotchies, from the 1970s. This baking product is used for making oatmeal cookies with butterscotch flavor.
1970	Food, Beverages & Nutrition	tv_com_1970_14	Purina High Protein Dog Meal	This is a commercial for Purina High Protein Dog Meal, from the 1970s. This pet food product is used for feeding dogs.
1970	Retail (Fashion & Consumer Goods) & Services	tv_com_1970_15	Weebles Wobble Race by Hasbro 	This is a commercial for the Weebles Wobble Race, from the 1970s. This toy set is used for racing wobbling figures on a track.
1970	Technology, Communication & Electronics	tv_com_1970_16	Kodak Film	This is a commercial for Kodak Film, from the 1970s. This photographic film is used for taking color photographs to capture memories.
1970	Food, Beverages & Nutrition	tv_com_1970_17	Giacobazzi Wines	This is a commercial for Giacobazzi Wines, from the 1970s. This alcoholic beverage is used for drinking during meals or social occasions.
1970	Personal, Public Transport & Travel	tv_com_1970_18	Free Wheelin' Ford Trucks	This is a commercial for Free Wheelin’ Ford Trucks, from the 1970s. This truck line is used for personal transportation with custom styling options.
1970	Personal, Public Transport & Travel	tv_com_1970_19	Firestones Snow Biters Tires	This is a commercial for Firestone Town & Country “Snow Biter” Tires, from the 1970s. This automotive tire is used for driving in winter conditions to provide traction.
1970	Health, Beauty & Personal Care	tv_com_1970_20	Emeraude Perfum by Coty	This is a commercial for Emeraude Perfume by Coty, from the 1970s. This women’s fragrance is used for personal scenting.
1970	Health, Beauty & Personal Care	tv_com_1970_21	Excedrin Pain Reliever	This is a commercial for Excedrin Pain Reliever, from the 1970s. This medication is used to relieve pain.
1970	Food, Beverages & Nutrition	tv_com_1970_22	PAM Cooking Spray	This is a commercial for PAM Cooking Spray, from the 1970s. This cooking product is used for spraying cookware to reduce sticking and fat usage.
1970	Food, Beverages & Nutrition	tv_com_1970_23	Pillsbury Plus Yellow Cake	This is a commercial for Pillsbury Plus Yellow Cake, from the 1970s. This baking mix is used for making cakes.
1970	Health, Beauty & Personal Care	tv_com_1970_24	Vicks Inhaler	This is a commercial for Vicks Inhaler, from the 1970s. This product is used for nasal breathing relief.
1970	Food, Beverages & Nutrition	tv_com_1970_25	Wendy's	This is a commercial for Wendy’s, from the 1970s. This restaurant is used for serving fast food meals.
1970	Health, Beauty & Personal Care	tv_com_1970_26	Secret	This is a commercial for Secret, from the 1970s. This women’s antiperspirant and deodorant is used for controlling underarm wetness and odor.
1970	Health, Beauty & Personal Care	tv_com_1970_27	Noxzema Shaving Cream	This is a commercial for Noxzema Shaving Cream, from the 1970s. This product is used for shaving facial hair.
1970	Personal, Public Transport & Travel	tv_com_1970_28	Audi 5000	This is a commercial for Audi 5000, from the 1970s. This automobile is used for personal transportation.
1970	Household, Cleaning & Home Care	tv_com_1970_30	Lysol Disinfectant	This is a commercial for Lysol liquid disinfectant, from the 1970s. This product is used for disinfecting household surfaces.
1970	Personal, Public Transport & Travel	tv_com_1970_31	Mustang II Cobras by Ford	This is a commercial for the Ford Mustang II Cobra II, from 1977. This sports car is used for personal transportation.
1970	Personal, Public Transport & Travel	tv_com_1970_32	Monte Carlo by Chevrolet	This is a commercial for the Chevrolet Monte Carlo, from the 1970s. This automobile is used for personal transportation.
1970	Health, Beauty & Personal Care	tv_com_1970_33	Calgon Bath Oil Beads	This is a commercial for Calgon Bath Oil Beads, from the 1970s. This product is used for softening bath water and moisturizing the skin.
1970	Health, Beauty & Personal Care	tv_com_1970_34	Dial Very Dry Antiperspirant and Deodorant	This is a commercial for Dial Very Dry Deodorant Antiperspirant, from the 1970s. This product is used for underarm odor and sweat protection.
1970	Health, Beauty & Personal Care	tv_com_1970_35	Haley's M-O Laxative	This is a commercial for M.O. Haley’s M-O Laxative, from the 1970s. This medication is used to relieve constipation.
1970	Household, Cleaning & Home Care	tv_com_1970_36	Liquid-plumr	This is a commercial for Liquid-plumr, from the 1970s. This product is used for clearing clogged drains.
1970	Health, Beauty & Personal Care	tv_com_1970_37	Maybelline Eye Color Styler-Pencils	This is a commercial for Maybelline Eye Color Styler Pencils, from the 1970s. This cosmetic product is used for applying eye makeup.
1970	Food, Beverages & Nutrition	tv_com_1970_38	Milk-Bone Dog Biscuits	This is a commercial for Milk-Bone Dog Biscuits, from the 1970s. This product is used for feeding dogs and cleaning their teeth.
1970	Retail (Fashion & Consumer Goods) & Services	tv_com_1970_39	Mr. Coffee	This is a commercial for the Mr. Coffee Automatic Drip Coffee Maker, from the 1970s. This electric kitchen appliance is used for brewing drip coffee at home.
1970	Personal, Public Transport & Travel	tv_com_1970_41	Toyota	This is a commercial for the Toyota Celica GT Sport Coupe, from the 1970s. This sports car is used for personal transportation.
1970	Health, Beauty & Personal Care	tv_com_1970_42	Halls Cough Formula	This is a commercial for Halls Cough Formula, from the 1970s. This product is used for relieving cough and soothing throat irritation.
1970	Food, Beverages & Nutrition	tv_com_1970_43	Hellmann's mayonnaise	This is a commercial for Hellmann’s Mayonnaise, from the 1970s. This sauce is used for food preparation to add flavor and creaminess to meals.
1970	Retail (Fashion & Consumer Goods) & Services	tv_com_1970_44	Household Finance Company (HFC)	This is a commercial for Household Finance Corporation (HFC), from the 1970s. This financial service is used to provide loans for personal and business needs.
1970	Retail (Fashion & Consumer Goods) & Services	tv_com_1970_45	Fotomat's Drive-Thru Film Processing Service	This is a commercial for Fotomat drive-thru film processing service, from the 1970s. This service is used for developing photographic film with a scheduled pickup time.
1970	Personal, Public Transport & Travel	tv_com_1970_46	Fiat Strada	This is a commercial for Fiat Strada, from the 1970s. This automobile is used for personal transportation.
1970	Retail (Fashion & Consumer Goods) & Services	tv_com_1970_47	Sears	This is a commercial for Sears, from the 1970s. This chain of department stores is used for general retail shopping.
1970	Retail (Fashion & Consumer Goods) & Services	tv_com_1970_48	Wrangler	This is a commercial for Wrangler, from the 1970s. This apparel brand is used for selling clothing and denim apparel.
1970	Health, Beauty & Personal Care	tv_com_1970_49	Signal Mouthwash	This is a commercial for Signal Mouthwash, from the 1970s. This product is used for oral hygiene.
1970	Retail (Fashion & Consumer Goods) & Services	tv_com_1970_50	Big Wheel Rally Cycle	This is a commercial for Big Wheel Rally Cycle, from the 1970s. This toy is used for children’s outdoor play.
1970	Food, Beverages & Nutrition	tv_com_1970_51	Hershey's	This is a commercial for Hershey’s, from the 1970s. This brand produces chocolate products.
1970	Food, Beverages & Nutrition	tv_com_1970_52	Sugar Free Dr. Pepper	This is a commercial for Dr Pepper Sugar Free, from the 1970s. This beverage is a low-calorie soft drink.
1970	Health, Beauty & Personal Care	tv_com_1970_53	Farrah Faucet Shampoo by Fabergé	This is a commercial for Fabergé Farrah Fawcett Shampoo, from the 1970s. This product is used for washing hair.
1970	Personal, Public Transport & Travel	tv_com_1970_54	Ford Fairmont Futura	This is a commercial for the Ford Fairmont Futura, from the 1970s. This passenger automobile is used for personal transportation.
1970	Health, Beauty & Personal Care	tv_com_1970_55	Jergens Hand Lotion	This is a commercial for Jergens Hand Lotion, from the 1970s. This skincare product is used for moisturizing hands.
1970	Technology, Communication & Electronics	tv_com_1970_56	Panasonic Quintrix II Color TV	This is a commercial for the Panasonic Quintrix II Color TV, from the 1970s. This color television set is used for home entertainment.
1970	Household, Cleaning & Home Care	tv_com_1970_57	Scrunge Scrubber Sponge by Johnson & Johnson	This is a commercial for Scrunge Scrubber Sponge by Johnson & Johnson, from the 1970s. This household cleaning sponge is used for scrubbing pots and washing dishes.
1970	Health, Beauty & Personal Care	tv_com_1970_58	The Hot Top Lather Dispenser by Schick	This is a commercial for The Hot Top Lather Dispenser by Schick, from the 1970s. This grooming appliance is used for producing warm shaving lather.
1970	Health, Beauty & Personal Care	tv_com_1970_59	Anacin Pain Reliever	This is a commercial for Anacin Pain Reliever, from the 1970s. This medication is used for relieving pain.
1970	Food, Beverages & Nutrition	tv_com_1970_60	M & M's	This is a commercial for M&M’s, from the 1970s. This brand produces chocolate candy products.
1970	Household, Cleaning & Home Care	tv_com_1970_62	Clorox Bleach 	This is a commercial for Clorox Bleach, from the 1970s. This household laundry and cleaning product is used for whitening clothes and disinfecting surfaces.
1970	Retail (Fashion & Consumer Goods) & Services	tv_com_1970_63	Huffy Pro Thunder 4 Bike	This is a commercial for Huffy Pro Thunder 4 Bike, from the 1970s. This bicycle is used for riding and recreation.
1970	Retail (Fashion & Consumer Goods) & Services	tv_com_1970_64	Kinney NBA Shoes	This is a commercial for Kinney NBA’s by Kinney Shoes, from the 1970s. This sneaker line is used for casual and everyday wear.
1970	Food, Beverages & Nutrition	tv_com_1970_65	Thomas English Muffins	This is a commercial for Thomas’ English Muffins, from the 1970s. This food product is used for eating at breakfast.
1970	Personal, Public Transport & Travel	tv_com_1970_66	Volkswagen	This is a commercial for Volkswagen, from 1979. This product is used for personal transportation to provide everyday mobility.
1970	Health, Beauty & Personal Care	tv_com_1970_67	Zest Deodorant Beauty Bar	This is a commercial for Zest Deodorant Soap, from the 1970s. This personal care product is used for washing and hygiene to provide cleanliness and freshness.
1970	Food, Beverages & Nutrition	tv_com_1970_68	Pepsi	This is a commercial for Pepsi, from the 1970s. This soft drink is used for refreshing beverage.
1970	Retail (Fashion & Consumer Goods) & Services	tv_com_1970_69	Legg's Pantihose	This is a commercial for Leggs Pantyhose, from the 1970s. This clothing product is used for wearing as legwear.
1970	Food, Beverages & Nutrition	tv_com_1970_70	Gaines-burguers Dog Food	This is a commercial for Gaines-burgers Dog Food, from the 1970s. This pet food product is used for feeding dogs to provide nutrition.
1970	Health, Beauty & Personal Care	tv_com_1970_71	Dristan Decongestant Tablets	This is a commercial for Dristan Decongestant Tablets, from the 1970s. This medication is used for relieving nasal congestion.
1970	Food, Beverages & Nutrition	tv_com_1970_72	Chicken of the Sea Tuna	This is a commercial for Chicken of the Sea Tuna, from the 1970s. This food product is used for eating to provide nutrition.
1970	Retail (Fashion & Consumer Goods) & Services	tv_com_1970_73	Touché Magnet Board Game	This is a commercial for Touché Magnet Board Game, from 1978–1979. This magnetic board game is used for playing a strategy game to provide entertainment.
1970	Personal, Public Transport & Travel	tv_com_1970_74	Western Airlines	This is a commercial for Western Airlines, from the 1970s. This airline service is used for air travel to transport passengers.
1970	Health, Beauty & Personal Care	tv_com_1970_75	Safeguard Soap	This is a commercial for Safeguard Soap, from 1973. This deodorant antibacterial soap is used for washing and cleansing the skin.
1970	Retail (Fashion & Consumer Goods) & Services	tv_com_1970_76	Timex Fashion Watches	This is a commercial for Timex Fashion Watches, from 1970. This wrist watch line is used for telling time and accessorizing outfits.
1970	Technology, Communication & Electronics	tv_com_1970_77	TV Guide Magazine	This is a commercial for TV Guide Magazine, from the 1970s. This publication is used for reading television listings to provide viewing information.
1970	Personal, Public Transport & Travel	tv_com_1970_78	Chevy Fleetside Pickup	This is a commercial for Chevy Fleetside Pickup, from 1976. This truck is used for hauling cargo and daily driving.
1970	Retail (Fashion & Consumer Goods) & Services	tv_com_1970_79	Dooley's Hardware	This is a Christmas commercial for Dooley’s Family Hardware Store, from the 1970s. This store is used for selling hardware, home goods, and appliances.
1970	Retail (Fashion & Consumer Goods) & Services	tv_com_1970_80	Broadway Department Store	This is a Christimas commercial for The Broadway Department Store, from 1976. This retail store is used for selling consumer goods.
1970	Technology, Communication & Electronics	tv_com_1970_81	Polaroid Camera	This is a commercial for Polaroid Camera, from 1976. This camera is used for taking instant photographs.
1970	Household, Cleaning & Home Care	tv_com_1970_83	Charmin Bathroom Tissue	This is a commercial for Charmin Bathroom Tissue, from the 1970s. This paper product is used for bathroom hygiene to provide personal cleanliness.
1970	Household, Cleaning & Home Care	tv_com_1970_84	Mr. Muscle Oven Cleaner	This is a commercial for Mr. Muscle Oven Cleaner, from 1979. This household cleaning product is used for removing baked-on grease.
1970	Household, Cleaning & Home Care	tv_com_1970_85	Simplicity Lawn Tractor	This is a commercial for the Simplicity Lawn Tractor, from 1976. This domestic-use machine is used for cutting lawn grass.
1970	Personal, Public Transport & Travel	tv_com_1970_86	AMC Pacer	This is a commercial for the AMC Pacer, from 1975. This compact car with a wide interior is used for personal transportation.
1970	Retail (Fashion & Consumer Goods) & Services	tv_com_1970_87	Pro-Keds Sneakers 	This is a commercial for Pro-Keds Sneakers, from 1975. This athletic footwear is used for sports and everyday wear.
1970	Retail (Fashion & Consumer Goods) & Services	tv_com_1970_88	Speidel Black Leather Watchband	This is a commercial for the Speidel Black Leather Watchband, from 1973. This watch accessory is used for holding wristwatches.
1970	Retail (Fashion & Consumer Goods) & Services	tv_com_1970_90	Dixie Cups	This is a commercial for Dixie Cups, from 1971. This disposable cup product is used for serving drinks in a hygienic and convenient way.
1970	Technology, Communication & Electronics	tv_com_1970_92	Bell Telephone	This is a commercial for Bell Telephone, from the 1970s. This telephone service is used for voice communication and personal style.
1970	Technology, Communication & Electronics	tv_com_1970_93	Zenith TV Set with Zoom Remote Control	This is a commercial for the Zenith Color TV with Zoom Remote Control, from the 1970s. This television set is used for watching television programs with a zoom remote control.
1970	Technology, Communication & Electronics	tv_com_1970_94	General Telephone & Eletronics Corporation (GTE)	This is a commercial for General Telephone & Electronics Corporation (GTE), from 1974. This telecommunications and electronics company provides telephone, television, lighting, and communication products and services.
1970	Household, Cleaning & Home Care	tv_com_1970_95	Glade Sunny Lemon Air Freshener	This is a commercial for Glade Sunny Lemon Air Freshener, from the early 1970s. This household product is used for freshening indoor air.
1970	Household, Cleaning & Home Care	tv_com_1970_96	Comet Cleanser	This is a commercial for Comet Cleanser, from 1973. This household cleaning product is used for cleaning and removing grease stains.
1970	Household, Cleaning & Home Care	tv_com_1970_97	Bonus Detergent with Free Towels	This is a commercial for Bonus Detergent, from the early 1970s. This laundry detergent is used for washing clothes with a free-towels promotional offer.
1970	Household, Cleaning & Home Care	tv_com_1970_98	Spic and Span floor cleaner early 70s	This is a commercial for Spic and Span, from the early 1970s. This household cleaning product is used for cleaning floors and removing dirt and grease.
1970	Household, Cleaning & Home Care	tv_com_1970_99	Ty-D-Bol Toilet Cleaner	This is a commercial for Ty-D-Bol Toilet Cleaner, from 1977. This household cleaning product is used for cleaning toilet bowls.
1970	Personal, Public Transport & Travel	tv_com_1970_104	United Airlines	This is a commercial for United Airlines Friendship Service, from 1973. This airline service is used for passenger air travel.
1970	Technology, Communication & Electronics	tv_com_1970_108	Midland CB (Citizens Band)	This is a commercial for the Midland CB Radio, from 1976. This two-way radio device is used for communication between drivers.
1970	Technology, Communication & Electronics	tv_com_1970_109	Wurlitzer Organ & Synthesizer	This is a commercial for the Wurlitzer Organ & Synthesizer, from the 1970s. This electronic musical instrument is used for playing and creating music.
1970	Technology, Communication & Electronics	tv_com_1970_113	Atari Super Pong Console	This is a commercial for the Atari Super Pong Console, from 1976. This video game console is used for playing electronic games.
1970	Technology, Communication & Electronics	tv_com_1970_114	Philco Color Console TV	This is a commercial for Philco Color Cosole TV, from the 1970s. This television set is used for watching television programs.
